idx,row,col,lon_deg,lat_deg,elev_m,slope_deg,seg_dist_m,cum_dist_m,seg_time_s,cum_time_s
7044,8059,14026,27.395507805200168,14.258789063182071,-1806.661605834961,2.6630679295478283,59.2252938,472085.40632495517,99.62219839636403,613612.5353816978
7045,8058,14026,27.395507805200168,14.260742188182165,-1805.8295249938965,0.6474794702794787,59.2252938,472144.6316187552,83.70929945459443,613696.2446811524
7046,8057,14026,27.395507805200168,14.262695313182256,-1806.1281442642212,0.6909436340457578,59.2252938,472203.8569125552,67.6382509619385,613763.8829321143
7047,8056,14026,27.395507805200168,14.26464843818235,-1807.0040941238403,0.5230461200379846,59.2252938,472263.0822063552,66.6632005688424,613830.5461326832
7048,8055,14026,27.395507805200168,14.266601563182443,-1806.7830801010132,1.2156967065353732,59.2252938,472322.3075001552,70.96277624404368,613901.5089089272
7049,8054,14027,27.397460930200253,14.268554688182537,-1805.2475452423096,0.8691099537028917,83.75721372749119,472406.0647138827,107.94646276504467,614009.4553716922
7050,8053,14027,27.397460930200253,14.270507813182629,-1805.613398551941,0.8413504018854152,59.2252938,472465.2900076827,70.18651460155593,614079.6418862938
7051,8052,14027,27.397460930200253,14.272460938182723,-1806.8569898605347,0.7668695528949103,59.2252938,472524.5153014827,69.26586631138386,614148.9077526052
7052,8051,14027,27.397460930200253,14.274414063182817,-1807.0186376571655,0.5329679908481781,59.2252938,472583.7405952827,67.39111707748107,614216.2988696826
7053,8050,14028,27.39941405520034,14.27636718818291,-1808.3217144012451,1.2809957205725515,83.75721372749119,472667.4978090102,99.82481740609002,614316.1236870887
7054,8049,14028,27.39941405520034,14.278320313183004,-1809.6059560775757,0.5895985985892161,59.2252938,472726.7231028102,70.92992870669168,614387.0536157954
7055,8048,14028,27.39941405520034,14.280273438183098,-1809.5228672027588,0.6169006861308536,59.2252938,472785.9483966102,67.05426617135538,614454.1078819669
7056,8047,14028,27.39941405520034,14.28222656318319,-1809.1949224472046,0.45761130290117996,59.2252938,472845.1736904102,66.85433534597198,614520.9622173129
7057,8046,14029,27.401367180200424,14.284179688183285,-1809.5592260360718,0.16088561256044137,83.75721372749119,472928.9309041377,88.98450921923747,614609.9467265321
7058,8045,14029,27.401367180200424,14.286132813183377,-1808.7619543075562,1.0761210720782144,59.2252938,472988.15619793773,69.02861468641271,614678.9753412185
7059,8044,14029,27.401367180200424,14.288085938183471,-1807.4134588241577,0.8592914754871215,59.2252938,473047.38149173773,76.06415947497975,614755.0395006936
7060,8043,14029,27.401367180200424,14.290039063183565,-1807.7385425567627,1.378014596584134,59.2252938,473106.60678553773,73.8944237065851,614828.9339244001
7061,8042,14030,27.403320305200538,14.291992188183658,-1808.3274364471436,0.2910163010994487,83.75721372749119,473190.36399926525,98.25085540065112,614927.1847798008
7062,8041,14031,27.405273430200623,14.293945313183752,-1807.0588111877441,1.837730939939626,83.75721372749119,473274.12121299276,106.35142438422825,615033.5362041851
7063,8040,14032,27.407226555200708,14.295898438183844,-1805.4026365280151,0.7766970607905264,83.75721372749119,473357.8784267203,113.65646779241331,615147.1926719776
7064,8039,14033,27.409179680200793,14.297851563183938,-1805.3711652755737,1.8282703848992028,83.75721372749119,473441.6356404478,108.1846547047054,615255.3773266823
7065,8038,14034,27.411132805200907,14.299804688184032,-1799.1102933883667,4.265209462537437,83.75721372749119,473525.3928541753,180.32158745417047,615435.6989141365
7066,8037,14034,27.411132805200907,14.301757813184125,-1798.0681657791138,3.2347854639549967,59.2252938,473584.6181479753,130.32595723885134,615566.0248713754
7067,8036,14034,27.411132805200907,14.303710938184219,-1799.8217344284058,1.3842854122745727,59.2252938,473643.8434417753,91.86560163327682,615657.8904730087
7068,8035,14034,27.411132805200907,14.305664063184313,-1800.2921342849731,0.33837098192091875,59.2252938,473703.0687355753,69.86517819257344,615727.7556512014
7069,8034,14034,27.411132805200907,14.307617188184405,-1799.1247177124023,2.207928274766252,59.2252938,473762.2940293753,78.87638757692503,615806.6320387783
7070,8033,14035,27.41308593020102,14.3095703131845,-1795.6727743148804,2.490032655009208,83.75721372749119,473846.0512431028,148.46581713938014,615955.0978559176
7071,8032,14036,27.415039055201078,14.311523438184592,-1793.6288118362427,0.9523820286866621,83.75721372749119,473929.80845683033,124.13836202624904,616079.2362179438
7072,8031,14037,27.41699218020119,14.313476563184686,-1794.380784034729,1.2901916694160027,83.75721372749119,474013.56567055784,104.56566140701644,616183.8018793508
7073,8030,14038,27.418945305201277,14.31542968818478,-1793.2754755020142,3.1037127574800025,83.75721372749119,474097.32288428536,132.15153392918774,616315.95341328
7074,8029,14039,27.420898430201362,14.317382813184873,-1787.8438234329224,1.0038750402280636,83.75721372749119,474181.08009801287,145.3172857466198,616461.2706990265
7075,8028,14039,27.420898430201362,14.319335938184965,-1787.7607345581055,0.6990061125653949,59.2252938,474240.3053918129,70.43423903757206,616531.7049380641
7076,8027,14039,27.420898430201362,14.321289063185057,-1787.3512506484985,1.5299222409881323,59.2252938,474299.5306856129,75.04428551104297,616606.7492235751
7077,8026,14040,27.422851555201447,14.323242188185151,-1787.792682647705,1.3043809754918687,83.75721372749119,474383.2878993404,111.05713292417718,616717.8063564993
7078,8025,14040,27.422851555201447,14.325195313185244,-1787.731647491455,0.8172329479907852,59.2252938,474442.5131931404,73.32491117660335,616791.1312676759
7079,8024,14040,27.422851555201447,14.32714843818534,-1787.4271869659424,1.0111748387743391,59.2252938,474501.7384869404,72.01347315061385,616863.1447408266
7080,8023,14040,27.422851555201447,14.329101563185432,-1786.8930101394653,0.3217962399948766,59.2252938,474560.9637807404,69.0492482716186,616932.1939890982
7081,8022,14040,27.422851555201447,14.331054688185525,-1788.008689880371,1.2045143377803795,59.2252938,474620.1890745404,68.46539001484018,617000.659379113
7082,8021,14040,27.422851555201447,14.333007813185619,-1789.1041040420532,1.552023325832325,59.2252938,474679.4143683404,77.688439935361,617078.3478190483
7083,8020,14040,27.422851555201447,14.334960938185713,-1788.1196737289429,2.492534558476387,59.2252938,474738.6396621404,92.10623773993575,617170.4540567882
7084,8019,14040,27.422851555201447,14.336914063185805,-1787.218689918518,1.6153582340200674,59.2252938,474797.8649559404,92.4185554696002,617262.8726122578
7085,8018,14040,27.422851555201447,14.3388671881859,-1787.667155265808,0.5079305070730263,59.2252938,474857.0902497404,72.67844178864011,617335.5510540465
7086,8017,14041,27.42480468020156,14.340820313185993,-1787.55784034729,0.46109399192914485,83.75721372749119,474940.8474634679,92.58032384081055,617428.1313778873
7087,8016,14042,27.426757805201646,14.342773438186088,-1786.2077951431274,0.7660126821414,83.75721372749119,475024.6046771954,98.54019631915911,617526.6715742064
7088,8015,14043,27.42871093020176,14.34472656318618,-1784.714698791504,1.9947520282852944,83.75721372749119,475108.36189092294,114.5526899694799,617641.2242641759
7089,8014,14044,27.430664055201817,14.346679688186274,-1781.8546295166016,2.091672899495982,83.75721372749119,475192.11910465045,137.26119937879776,617778.4854635546
7090,8013,14045,27.43261718020193,14.348632813186368,-1780.6884050369263,0.5295607745246002,83.75721372749119,475275.87631837797,111.35281460160563,617889.8382781562
7091,8012,14046,27.434570305202016,14.35058593818646,-1781.848430633545,0.16233182011966957,83.75721372749119,475359.6335321055,89.44923735707782,617979.2875155134
7092,8012,14047,27.4365234302021,14.35058593818646,-1782.193660736084,0.37309578450700687,59.2252938,475418.8588259055,62.396191488287506,618041.6837070016
7093,8011,14048,27.438476555202186,14.352539063186557,-1782.0476293563843,1.120777422931547,83.75721372749119,475502.616039633,97.40483530971197,618139.0885423113
7094,8010,14049,27.4404296802023,14.354492188186649,-1779.5954942703247,2.201393446959987,83.75721372749119,475586.3732533605,124.89880121065586,618263.987343522
7095,8009,14050,27.442382805202413,14.356445313186741,-1778.7964344024658,1.355858976258112,83.75721372749119,475670.130467088,121.98860405144212,618385.9759475734
7096,8008,14051,27.4443359302025,14.358398438186834,-1780.2627086639404,0.6999296522545062,83.75721372749119,475753.88768081553,102.29454567027919,618488.2704932437
7097,8007,14052,27.446289055202584,14.36035156318693,-1781.2800407409668,0.6144547157025588,83.75721372749119,475837.64489454305,95.28743105920704,618583.5579243029
7098,8006,14053,27.44824218020267,14.362304688187022,-1782.1544408798218,3.97622421286199,83.75721372749119,475921.40210827056,125.13964944885524,618708.6975737517
7099,8005,14054,27.450195305202783,14.364257813187114,-1789.3439531326294,1.6085242220294376,83.75721372749119,476005.1593219981,139.99453179839924,618848.6921055501
7100,8004,14054,27.450195305202783,14.36621093818721,-1789.3909215927124,1.0025642173808675,59.2252938,476064.3846157981,76.74315084278089,618925.4352563928
7101,8003,14054,27.450195305202783,14.368164063187303,-1789.095401763916,1.7592515774065902,59.2252938,476123.6099095981,78.81824708107312,619004.2535034739
7102,8002,14055,27.45214843020284,14.370117188187395,-1782.1041345596313,3.403342483953222,83.75721372749119,476207.3671233256,170.61397581416912,619174.8674792881
7103,8001,14056,27.454101555202953,14.372070313187491,-1780.9553146362305,3.417576380378432,83.75721372749119,476291.1243370531,171.4520015276459,619346.3194808158
7104,8000,14056,27.454101555202953,14.374023438187583,-1779.7173261642456,3.62380093121603,59.2252938,476350.3496308531,126.1575351754707,619472.4770159912
7105,7999,14057,27.45605468020304,14.375976563187676,-1780.0556421279907,2.7378000418771786,83.75721372749119,476434.1068445806,157.48890509390841,619629.9659210851
7106,7998,14058,27.458007805203152,14.377929688187768,-1770.6036567687988,6.067215983888486,83.75721372749119,476517.8640583081,253.6912713176584,619883.6571924028
7107,7997,14059,27.459960930203238,14.37988281318786,-1764.4779682159424,2.142869720561321,83.75721372749119,476601.62127203564,212.01731267785584,620095.6745050806
7108,7996,14060,27.461914055203323,14.381835938187956,-1765.2910947799683,1.4468540627903532,83.75721372749119,476685.37848576315,119.406626594867,620215.0811316754
7109,7995,14061,27.46386718020341,14.383789063188049,-1765.3084993362427,1.0362408100249998,83.75721372749119,476769.13569949067,107.26983154550997,620322.3509632209
7110,7994,14061,27.46386718020341,14.385742188188141,-1765.041708946228,1.6314911564514725,59.2252938,476828.36099329067,78.07055836141309,620400.4215215823
7111,7993,14062,27.465820305203522,14.387695313188237,-1760.3243589401245,4.072653591655141,83.75721372749119,476912.1182070182,165.61006473865723,620566.031586321
7112,7992,14063,27.46777343020358,14.38964843818833,-1755.1783323287964,1.1065446683263727,83.75721372749119,476995.8754207457,156.97442474214623,620723.0060110631
7113,7991,14064,27.469726555203692,14.391601563188422,-1755.6650638580322,0.45388474660411327,83.75721372749119,477079.6326344732,97.58027368013649,620820.5862847433
7114,7990,14065,27.471679680203806,14.393554688188514,-1752.9782056808472,3.4771482918277457,83.75721372749119,477163.3898482007,128.53515893463185,620949.1214436779
7115,7990,14066,27.47363280520389,14.393554688188514,-1750.386118888855,3.2897795916373784,59.2252938,477222.6151420007,129.9672310259022,621079.0886747038
7116,7989,14067,27.475585930204005,14.39550781318861,-1744.411826133728,1.4437091356065692,83.75721372749119,477306.37235572824,158.00851847786018,621237.0971931817
7117,7988,14068,27.477539055204062,14.397460938188702,-1748.127818107605,1.484531254738183,83.75721372749119,477390.12956945575,111.2637932247475,621348.3609864064
7118,7987,14069,27.479492180204176,14.399414063188795,-1748.793363571167,1.028772815082887,83.75721372749119,477473.88678318326,107.40712543197927,621455.7681118384
7119,7986,14070,27.48144530520426,14.40136718818889,-1748.3820915222168,0.8470500241581957,83.75721372749119,477557.6439969108,102.26987969044676,621558.0379915289
7120,7985,14071,27.483398430204346,14.403320313188983,-1746.8687295913696,0.8547473593495096,83.75721372749119,477641.4012106383,103.88378635036752,621661.9217778792
7121,7984,14072,27.48535155520443,14.405273438189075,-1746.314525604248,2.142614923709288,83.75721372749119,477725.1584243658,113.9694370760575,621775.8912149552
7122,7983,14073,27.487304680204545,14.407226563189171,-1749.8420476913452,1.6534956086154746,83.75721372749119,477808.9156380933,121.261541371324,621897.1527563266
7123,7982,14073,27.487304680204545,14.409179688189264,-1750.2691745758057,0.8271150053605739,59.2252938,477868.1409318933,75.5321041345842,621972.6848604612
7124,7981,14074,27.48925780520466,14.411132813189356,-1747.3273277282715,3.251769781440408,83.75721372749119,477951.8981456208,133.55433079033867,622106.2391912515
7125,7980,14075,27.491210930204744,14.413085938189452,-1742.773175239563,1.2695941772335655,83.75721372749119,478035.65535934834,147.8907831395167,622254.129974391
7126,7979,14076,27.4931640552048,14.415039063189544,-1743.8924312591553,1.9241215309834758,83.75721372749119,478119.41257307585,114.71884563968152,622368.8488200307
7127,7978,14077,27.495117180204915,14.416992188189637,-1745.5629110336304,0.22456176656520094,83.75721372749119,478203.16978680337,101.94527852430424,622470.794098555
7128,7977,14078,27.49707030520503,14.41894531318973,-1745.029091835022,0.42360165547638545,83.75721372749119,478286.9270005309,90.78318679284335,622561.5772853479
7129,7976,14078,27.49707030520503,14.420898438189825,-1746.374487876892,2.216918556493796,59.2252938,478346.1522943309,75.555934362202,622637.1332197101
7130,7975,14079,27.499023430205085,14.422851563189917,-1751.3306140899658,3.5683322411190996,83.75721372749119,478429.9095080584,146.28816670616754,622783.4213864163
7131,7974,14079,27.499023430205085,14.42480468819001,-1754.5740604400635,2.8621404522382092,59.2252938,478489.1348018584,111.16450765693284,622894.5858940732
7132,7973,14079,27.499023430205085,14.426757813190106,-1756.266474723816,1.5760397470614593,59.2252938,478548.3600956584,91.03283361210443,622985.6187276853
7133,7972,14079,27.499023430205085,14.428710938190198,-1757.7141523361206,1.9419996115244806,59.2252938,478607.5853894584,83.73075555686513,623069.3494832421
7134,7971,14079,27.499023430205085,14.43066406319029,-1760.248303413391,2.698808486501831,59.2252938,478666.8106832584,93.13473388795649,623162.4842171301
7135,7970,14079,27.499023430205085,14.432617188190386,-1762.057900428772,2.1587084396907246,59.2252938,478726.0359770584,95.54050320923625,623258.0247203393
7136,7969,14079,27.499023430205085,14.434570313190479,-1762.3625993728638,2.1341114963068284,59.2252938,478785.2612708584,90.88538976789144,623348.9101101073
7137,7968,14079,27.499023430205085,14.436523438190571,-1761.0957622528076,3.195712086398678,59.2252938,478844.4865646584,105.8668300418778,623454.7769401491
7138,7967,14079,27.499023430205085,14.438476563190665,-1757.1556568145752,3.764335342409724,59.2252938,478903.7118584584,140.0579392182516,623594.8348793674
7139,7966,14080,27.5009765552052,14.440429688190758,-1755.5898427963257,2.8436683817619026,83.75721372749119,478987.4690721859,169.22466323089876,623764.0595425983
7140,7965,14081,27.502929680205284,14.442382813190852,-1753.6698579788208,0.8509323029149353,83.75721372749119,479071.22628591344,125.83423674716322,623889.8937793454
7141,7964,14082,27.504882805205398,14.444335938190946,-1756.2482357025146,1.0590203120318755,83.75721372749119,479154.98349964095,100.74203705625783,623990.6358164017
7142,7963,14083,27.506835930205483,14.446289063191038,-1755.4287910461426,0.5148068264766047,83.75721372749119,479238.74071336846,100.31184979169365,624090.9476661934
7143,7962,14084,27.50878905520557,14.44824218819113,-1754.446029663086,0.5597841226571197,83.75721372749119,479322.497927096,96.0342515948166,624186.9819177882
7144,7961,14085,27.510742180205654,14.450195313191227,-1754.320502281189,0.496826436806486,83.75721372749119,479406.2551408235,93.43913876792023,624280.421056556
7145,7960,14086,27.512695305205767,14.452148438191319,-1755.7051181793213,1.1946348235815765,83.75721372749119,479490.012354551,98.62599922936376,624379.0470557854
7146,7959,14087,27.514648430205824,14.454101563191411,-1758.4162950515747,1.8357102052959096,83.75721372749119,479573.7695682785,112.44343472351113,624491.490490509
7147,7958,14087,27.514648430205824,14.456054688191507,-1760.6598138809204,1.7804189722159922,59.2252938,479632.9948620785,84.38576109127379,624575.8762516002
7148,7957,14087,27.514648430205824,14.4580078131916,-1762.0868682861328,1.4894610321923099,59.2252938,479692.2201558785,81.70424771346678,624657.5804993137
7149,7956,14087,27.514648430205824,14.459960938191692,-1762.6975774765015,1.6823244755861304,59.2252938,479751.4454496785,81.14852273301359,624738.7290220467
7150,7955,14087,27.514648430205824,14.461914063191788,-1763.655424118042,0.25693045280233734,59.2252938,479810.6707434785,70.94609131758419,624809.6751133642
7151,7954,14087,27.514648430205824,14.46386718819188,-1762.3887062072754,1.1110533603947388,59.2252938,479869.8960372785,71.37689361493989,624881.0520069791
7152,7953,14087,27.514648430205824,14.465820313191973,-1761.3872289657593,0.12692582187753004,59.2252938,479929.1213310785,69.58756876931868,624950.6395757485
7153,7952,14087,27.514648430205824,14.467773438192069,-1762.6510858535767,1.5803782163417552,59.2252938,479988.3466248785,69.22032929547159,625019.859905044
7154,7951,14087,27.514648430205824,14.469726563192161,-1764.6292448043823,1.7474714780543514,59.2252938,480047.5719186785,82.05060439922734,625101.9105094431
7155,7950,14087,27.514648430205824,14.471679688192253,-1765.8522129058838,1.5242037147348364,59.2252938,480106.79721247853,81.78923458416573,625183.6997440273
7156,7949,14087,27.514648430205824,14.473632813192346,-1765.9528255462646,1.2194993746693739,59.2252938,480166.02250627853,77.86021964183762,625261.5599636692
7157,7948,14087,27.514648430205824,14.475585938192442,-1767.0331001281738,1.3768532556467232,59.2252938,480225.24780007853,76.49449656642454,625338.0544602356
7158,7947,14088,27.516601555205938,14.477539063192534,-1767.2747373580933,1.7816975019871775,83.75721372749119,480309.00501380605,114.70702605916271,625452.7614862948
7159,7946,14088,27.516601555205938,14.479492188192626,-1766.987681388855,2.583624869519366,59.2252938,480368.23030760605,92.46092008661074,625545.2224063814
7160,7945,14089,27.51855468020605,14.481445313192722,-1762.4744176864624,2.413361530468649,83.75721372749119,480451.98752133356,157.93581026077425,625703.1582166422
7161,7944,14090,27.520507805206137,14.483398438192815,-1761.3487243652344,1.2276462363900158,83.75721372749119,480535.7447350611,123.79287125593478,625826.9510878981
7162,7943,14091,27.52246093020625,14.485351563192907,-1762.0803117752075,1.0254769813179128,83.75721372749119,480619.5019487886,104.71945056288644,625931.670538461
7163,7942,14092,27.524414055206307,14.487304688193003,-1765.4038667678833,3.259628143104443,83.75721372749119,480703.2591625161,124.43403244068327,626056.1045709016
7164,7941,14093,27.52636718020642,14.489257813193095,-1767.7884101867676,0.709771265855133,83.75721372749119,480787.0163762436,119.94363025123208,626176.0482011528
7165,7940,14093,27.52636718020642,14.491210938193188,-1767.3380374908447,1.229800104342104,59.2252938,480846.2416700436,73.18315718675238,626249.2313583395
7166,7939,14093,27.52636718020642,14.49316406319328,-1767.9996490478516,1.2018637482435663,59.2252938,480905.4669638436,75.36021373197823,626324.5915720715
7167,7938,14093,27.52636718020642,14.495117188193372,-1768.6206102371216,0.7173916378269869,59.2252938,480964.6922576436,71.52209276269093,626396.1136648342
7168,7937,14093,27.52636718020642,14.497070313193468,-1767.2314643859863,0.6447937509616,59.2252938,481023.9175514436,71.96494300292326,626468.0786078371
7169,7936,14093,27.52636718020642,14.49902343819356,-1767.2911882400513,0.3843801894110471,59.2252938,481083.1428452436,65.60982156646998,626533.6884294036
7170,7935,14093,27.52636718020642,14.500976563193653,-1767.9632902145386,0.10834269458472878,59.2252938,481142.3681390436,62.05201536141646,626595.740444765
7171,7934,14093,27.52636718020642,14.502929688193746,-1767.2066688537598,0.4497931296843013,59.2252938,481201.5934328436,64.61959765584008,626660.3600424208
7172,7933,14093,27.52636718020642,14.504882813193841,-1767.7971124649048,0.4184849442395845,59.2252938,481260.8187266436,64.46869210918307,626724.82873453
7173,7932,14094,27.528320305206506,14.506835938193934,-1768.3857679367065,0.8854740028731162,83.75721372749119,481344.57594037114,95.1851137670212,626820.0138482971
7174,7931,14095,27.53027343020659,14.508789063194026,-1768.1989669799805,0.5180156475683693,83.75721372749119,481428.33315409865,96.85082977728725,626916.8646780744
7175,7930,14096,27.532226555206677,14.510742188194122,-1768.2979106903076,0.7115034643150745,83.75721372749119,481512.09036782617,94.67507831775394,627011.5397563921
7176,7929,14097,27.53417968020679,14.512695313194214,-1769.159197807312,1.2227494749743428,83.75721372749119,481595.8475815537,101.28990841592841,627112.829664808
7177,7928,14098,27.536132805206876,14.514648438194307,-1768.0261135101318,0.5330377262292474,83.75721372749119,481679.6047952812,103.022240472356,627215.8519052804
7178,7927,14099,27.53808593020696,14.516601563194403,-1770.7780599594116,0.7218944220735025,83.75721372749119,481763.3620090087,94.31945163541394,627310.1713569158
7179,7926,14100,27.540039055207046,14.518554688194495,-1770.1423168182373,0.7035415360133666,83.75721372749119,481847.1192227362,98.43928729097361,627408.6106442069
7180,7925,14101,27.54199218020716,14.520507813194587,-1769.771695137024,0.9139687610842109,83.75721372749119,481930.87643646373,99.53549656452698,627508.1461407715
7181,7924,14102,27.543945305207274,14.522460938194683,-1771.0542678833008,0.13346351630550277,83.75721372749119,482014.63365019124,92.44045965678052,627600.5866004282
7182,7923,14103,27.54589843020733,14.524414063194776,-1770.9696292877197,0.4976239306477962,83.75721372749119,482098.39086391876,89.37977586636272,627689.9663762946
7183,7922,14103,27.54589843020733,14.526367188194868,-1770.233392715454,0.6061374643228387,59.2252938,482157.61615771876,68.22040875256455,627758.1867850472
7184,7921,14103,27.54589843020733,14.52832031319496,-1771.8034982681274,1.7980005327161466,59.2252938,482216.84145151876,74.39497779970867,627832.5817628469
7185,7920,14103,27.54589843020733,14.530273438195056,-1773.6592292785645,2.085450743653752,59.2252938,482276.06674531876,86.7502783243977,627919.3320411713
7186,7919,14104,27.547851555207444,14.532226563195149,-1776.1456966400146,0.5330373208173582,83.75721372749119,482359.8239590463,106.89526220759781,628026.2273033789
7187,7918,14105,27.54980468020753,14.534179688195241,-1773.9999294281006,0.020812665355464742,83.75721372749119,482443.5811727738,94.25871023999186,628120.4860136189
7188,7917,14105,27.54980468020753,14.536132813195337,-1775.283932685852,1.3744581947110888,59.2252938,482502.8064665738,67.18266387785197,628187.6686774967
7189,7916,14106,27.551757805207643,14.53808593819543,-1772.8997468948364,1.3228563171986643,83.75721372749119,482586.5636803013,117.77829885872052,628305.4469763554
7190,7915,14106,27.551757805207643,14.540039063195524,-1772.5062370300293,0.27636287017147443,59.2252938,482645.7889741013,70.274961607382,628375.7219379628
7191,7914,14106,27.551757805207643,14.541992188195618,-1772.4151611328125,0.8314524921964213,59.2252938,482705.0142679013,66.3162445507906,628442.0381825136
7192,7913,14107,27.5537109302077,14.54394531319571,-1778.254508972168,2.4780817552191596,83.75721372749119,482788.7714816288,113.46931143630738,628555.5074939498
7193,7912,14107,27.5537109302077,14.545898438195804,-1779.7633409500122,1.3457601576874485,59.2252938,482847.9967754288,85.82012208229365,628641.3276160321
7194,7911,14107,27.5537109302077,14.547851563195898,-1780.7005643844604,1.3012526105516158,59.2252938,482907.2220692288,76.92878607801008,628718.2564021101
7195,7910,14108,27.555664055207814,14.54980468819599,-1783.8199138641357,4.125390279068554,83.75721372749119,482990.97928295634,137.52503472587006,628855.781436836
7196,7909,14109,27.5576171802079,14.551757813196085,-1788.000464439392,2.078205020470004,83.75721372749119,483074.73649668385,151.03909320097787,629006.8205300369
7197,7908,14110,27.559570305208013,14.553710938196177,-1788.8340950012207,1.1018863086643678,83.75721372749119,483158.49371041136,114.34090556115382,629121.161435598
7198,7907,14111,27.56152343020807,14.55566406319627,-1788.9049053192139,0.16239113681000253,83.75721372749119,483242.2509241389,94.6110423830282,629215.772477981
7199,7906,14112,27.563476555208183,14.557617188196366,-1787.3786687850952,0.6337831156964304,83.75721372749119,483326.0081378664,94.82038911695041,629310.592867098
7200,7906,14113,27.56542968020827,14.557617188196366,-1787.3566150665283,0.7841518786571668,59.2252938,483385.2334316664,68.30343686716124,629378.8963039652
7201,7905,14114,27.567382805208382,14.559570313196458,-1786.2368822097778,1.4354654349113638,83.75721372749119,483468.9906453939,107.8980140053505,629486.7943179706
7202,7904,14115,27.56933593020844,14.56152343819655,-1786.873459815979,1.6813209686056803,83.75721372749119,483552.7478591214,114.18042204534079,629600.9747400159
7203,7903,14116,27.571289055208553,14.563476563196643,-1791.1226749420166,1.6248695883559547,83.75721372749119,483636.50507284893,115.40296509569549,629716.3777051116
7204,7902,14116,27.571289055208553,14.565429688196739,-1790.1619672775269,0.9140754422748477,59.2252938,483695.73036664893,79.30270942393574,629795.6804145356
7205,7901,14116,27.571289055208553,14.567382813196831,-1790.9361124038696,1.6561874747078764,59.2252938,483754.95566044893,76.17345542011947,629871.8538699556
7206,7900,14116,27.571289055208553,14.569335938196923,-1792.4448251724243,1.8844423819392369,59.2252938,483814.18095424894,83.93723578112349,629955.7911057367
7207,7899,14117,27.573242180208666,14.57128906319702,-1797.4621057510376,2.1758299543322894,83.75721372749119,483897.93816797645,124.16554629991427,630079.9566520366
7208,7898,14118,27.57519530520875,14.573242188197112,-1799.6834516525269,1.3323892357982603,83.75721372749119,483981.69538170396,117.907596408335,630197.864248445
7209,7897,14119,27.577148430208837,14.575195313197204,-1801.210880279541,0.5590802797193852,83.75721372749119,484065.4525954315,100.52852849557705,630298.3927769406
7210,7896,14120,27.579101555208922,14.5771484381973,-1801.9424676895142,0.5254026785852365,83.75721372749119,484149.209809159,93.18805294106448,630391.5808298817
7211,7895,14120,27.579101555208922,14.579101563197392,-1801.3492822647095,2.1756811912958836,59.2252938,484208.435102959,78.48760600174336,630470.0684358835
7212,7894,14120,27.579101555208922,14.581054688197485,-1800.347924232483,2.1545731179781624,59.2252938,484267.660396759,95.26294717801588,630565.3313830615
7213,7893,14121,27.581054680209036,14.58300781319758,-1800.215482711792,1.8101515020406183,83.75721372749119,484351.4176104865,124.93016319952419,630690.261546261
7214,7892,14122,27.58300780520912,14.584960938197673,-1800.5253076553345,1.1753978293337561,83.75721372749119,484435.174824214,112.58680017131108,630802.8483464323
7215,7891,14122,27.58300780520912,14.586914063197765,-1802.5442361831665,1.731707872683829,59.2252938,484494.400118014,78.54863748164263,630881.396983914
7216,7890,14122,27.58300780520912,14.588867188197858,-1803.9305210113525,0.5357217286335519,59.2252938,484553.625411814,73.42660023282805,630954.8235841468
7217,7889,14122,27.58300780520912,14.590820313197954,-1802.7045726776123,1.7942189913809252,59.2252938,484612.850705614,78.11592008537096,631032.9395042321
7218,7888,14122,27.58300780520912,14.592773438198046,-1800.2337217330933,1.9959776546728853,59.2252938,484672.075999414,96.01108574053475,631128.9505899727
7219,7887,14122,27.58300780520912,14.594726563198138,-1798.579216003418,0.6109818250898135,59.2252938,484731.301293214,81.64034702442797,631210.5909369971
7220,7886,14123,27.584960930209206,14.596679688198234,-1800.392508506775,1.4058395955591225,83.75721372749119,484815.05850694154,101.71026567434485,631312.3012026715
7221,7885,14123,27.584960930209206,14.598632813198327,-1803.044080734253,2.5158368995657656,59.2252938,484874.28380074154,86.35391668257758,631398.655119354
7222,7884,14124,27.58691405520929,14.600585938198419,-1803.7757873535156,1.8761030142960489,83.75721372749119,484958.04101446905,129.45401291861134,631528.1091322727
7223,7883,14125,27.588867180209405,14.602539063198515,-1805.4664134979248,2.8916156674410454,83.75721372749119,485041.79822819657,133.68921778487086,631661.7983500576
7224,7882,14126,27.59082030520952,14.604492188198607,-1809.7081184387207,2.3640341398666327,83.75721372749119,485125.5554419241,140.0526738463334,631801.8510239039
7225,7881,14127,27.592773430209576,14.6064453131987,-1812.623381614685,1.525871801419589,83.75721372749119,485209.3126556516,122.29881021711152,631924.149834121
7226,7880,14128,27.59472655520969,14.608398438198796,-1812.5582933425903,0.16300540252740714,83.75721372749119,485293.0698693791,98.44464115995137,632022.594475281
7227,7879,14129,27.596679680209775,14.610351563198885,-1813.066005706787,0.2656803402597277,83.75721372749119,485376.8270831066,87.315374358258,632109.9098496392
7228,7878,14129,27.596679680209775,14.61230468819898,-1813.6359453201294,1.3336313786498797,59.2252938,485436.0523769066,68.96956311517494,632178.8794127543
7229,7877,14129,27.596679680209775,14.614257813199073,-1814.8308992385864,1.5121794789877776,59.2252938,485495.2776707066,78.39367479262198,632257.2730875469
7230,7876,14129,27.596679680209775,14.616210938199165,-1814.5973682403564,0.3962856287483763,59.2252938,485554.5029645066,71.94052557057543,632329.2136131175
